dataset_uuid,Cell Ontology ID,Cell Type,Count,Total Count,Percentage
35234b5e3eda236bb80ef3722da366f7,CL:4030013,Kidney.kidney loop of Henle long descending thin limb outer medulla epithelial cell,317,15380,2.06
35234b5e3eda236bb80ef3722da366f7,CL:1000597,Kidney.papillary tips cell,282,15380,1.83
35234b5e3eda236bb80ef3722da366f7,CL:4030016,Kidney.epithelial cell of early distal convoluted tubule,252,15380,1.64
35234b5e3eda236bb80ef3722da366f7,CL:1000717,Kidney.kidney outer medulla collecting duct intercalated cell,195,15380,1.27
35234b5e3eda236bb80ef3722da366f7,CL:4030018,Kidney.kidney connecting tubule principal cell,164,15380,1.07
35234b5e3eda236bb80ef3722da366f7,CL:0000653,Kidney.podocyte,115,15380,0.75
35234b5e3eda236bb80ef3722da366f7,CL:1001318,Kidney.renal interstitial pericyte,94,15380,0.61
35234b5e3eda236bb80ef3722da366f7,CL:0011031,Kidney.monocyte-derived dendritic cell,88,15380,0.57
35234b5e3eda236bb80ef3722da366f7,CL:0002201,Kidney.renal beta-intercalated cell,73,15380,0.47
35234b5e3eda236bb80ef3722da366f7,CL:1001005,Kidney.glomerular capillary endothelial cell,66,15380,0.43
35234b5e3eda236bb80ef3722da366f7,CL:1000452,Kidney.parietal epithelial cell,45,15380,0.29
35234b5e3eda236bb80ef3722da366f7,CL:1000715,Kidney.kidney cortex collecting duct intercalated cell,41,15380,0.27
35234b5e3eda236bb80ef3722da366f7,CL:0000084,Kidney.T cell,41,15380,0.27
35234b5e3eda236bb80ef3722da366f7,CL:1000412,Kidney.endothelial cell of arteriole,39,15380,0.25
35234b5e3eda236bb80ef3722da366f7,CL:1000716,Kidney.kidney outer medulla collecting duct principal cell,35,15380,0.23
35234b5e3eda236bb80ef3722da366f7,CL:1001033,Kidney.peritubular capillary endothelial cell,25,15380,0.16
35234b5e3eda236bb80ef3722da366f7,CL:1000698,Kidney.kidney resident macrophage,16,15380,0.1
35234b5e3eda236bb80ef3722da366f7,CL:0000650,Kidney.mesangial cell,16,15380,0.1
35234b5e3eda236bb80ef3722da366f7,CL:1000850,Kidney.macula densa epithelial cell,13,15380,0.08
35234b5e3eda236bb80ef3722da366f7,CL:0000775,Kidney.neutrophil,13,15380,0.08
35234b5e3eda236bb80ef3722da366f7,CL:4030017,Kidney.epithelial cell of late distal convoluted tubule,11,15380,0.07
35234b5e3eda236bb80ef3722da366f7,CL:0002138,Kidney.endothelial cell of lymphatic vessel,2,15380,0.01
35234b5e3eda236bb80ef3722da366f7,CL:4030011,Kidney.epithelial cell of proximal tubule segment 3,2,15380,0.01
35234b5e3eda236bb80ef3722da366f7,CL:0000097,Kidney.mast cell,1,15380,0.01
35234b5e3eda236bb80ef3722da366f7,CL:0000786,Kidney.plasma cell,1,15380,0.01
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:1001109,Kidney.kidney loop of Henle cortical thick ascending limb epithelial cell,10324,17090,60.41
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:1001108,Kidney.kidney loop of Henle medullary thick ascending limb epithelial cell,2422,17090,14.17
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:4030022,Kidney.renal medullary fibroblast,706,17090,4.13
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:4030012,Kidney.kidney loop of Henle short descending thin limb epithelial cell,596,17090,3.49
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:1000714,Kidney.kidney cortex collecting duct principal cell,563,17090,3.29
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:1001285,Kidney.vasa recta descending limb cell,510,17090,2.98
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:0000057,Kidney.kidney interstitial fibroblast,337,17090,1.97
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:4030016,Kidney.epithelial cell of early distal convoluted tubule,280,17090,1.64
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:1001131,Kidney.vasa recta ascending limb cell,166,17090,0.97
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:1000718,Kidney.kidney inner medulla collecting duct principal cell,157,17090,0.92
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:1001318,Kidney.renal interstitial pericyte,157,17090,0.92
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:1001107,Kidney.kidney loop of Henle thin ascending limb epithelial cell,150,17090,0.88
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:1000717,Kidney.kidney outer medulla collecting duct intercalated cell,110,17090,0.64
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:4030013,Kidney.kidney loop of Henle long descending thin limb outer medulla epithelial cell,106,17090,0.62
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:1000768,Kidney.kidney connecting tubule epithelial cell,87,17090,0.51
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:1001033,Kidney.peritubular capillary endothelial cell,71,17090,0.42
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:0002201,Kidney.renal beta-intercalated cell,63,17090,0.37
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:1000412,Kidney.endothelial cell of arteriole,46,17090,0.27
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:4030014,Kidney.kidney loop of Henle long descending thin limb inner medulla epithelial cell,46,17090,0.27
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:4030018,Kidney.kidney connecting tubule principal cell,45,17090,0.26
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:0011031,Kidney.monocyte-derived dendritic cell,39,17090,0.23
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:1000715,Kidney.kidney cortex collecting duct intercalated cell,27,17090,0.16
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:1000850,Kidney.macula densa epithelial cell,24,17090,0.14
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:0000084,Kidney.T cell,13,17090,0.08
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:1000698,Kidney.kidney resident macrophage,12,17090,0.07
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:1000716,Kidney.kidney outer medulla collecting duct principal cell,9,17090,0.05
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:0000650,Kidney.mesangial cell,8,17090,0.05
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:0002138,Kidney.endothelial cell of lymphatic vessel,6,17090,0.04
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:1001005,Kidney.glomerular capillary endothelial cell,4,17090,0.02
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:4030011,Kidney.epithelial cell of proximal tubule segment 3,1,17090,0.01
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:4030017,Kidney.epithelial cell of late distal convoluted tubule,1,17090,0.01
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:1000597,Kidney.papillary tips cell,1,17090,0.01
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:0000775,Kidney.neutrophil,1,17090,0.01
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:0000653,Kidney.podocyte,1,17090,0.01
0bcea0ab24e8bc5b0529b6f4d899ddad,CL:1000452,Kidney.parietal epithelial cell,1,17090,0.01
13d882fbeae970f8fb08a6f0b76bf127,CL:1001108,Kidney.kidney loop of Henle medullary thick ascending limb epithelial cell,3652,15132,24.13
13d882fbeae970f8fb08a6f0b76bf127,CL:1001109,Kidney.kidney loop of Henle cortical thick ascending limb epithelial cell,1977,15132,13.07
13d882fbeae970f8fb08a6f0b76bf127,CL:1000714,Kidney.kidney cortex collecting duct principal cell,1830,15132,12.09
13d882fbeae970f8fb08a6f0b76bf127,CL:4030012,Kidney.kidney loop of Henle short descending thin limb epithelial cell,1562,15132,10.32
13d882fbeae970f8fb08a6f0b76bf127,CL:1001107,Kidney.kidney loop of Henle thin ascending limb epithelial cell,1098,15132,7.26
13d882fbeae970f8fb08a6f0b76bf127,CL:4030022,Kidney.renal medullary fibroblast,1041,15132,6.88
13d882fbeae970f8fb08a6f0b76bf127,CL:1000768,Kidney.kidney connecting tubule epithelial cell,588,15132,3.89
13d882fbeae970f8fb08a6f0b76bf127,CL:1001285,Kidney.vasa recta descending limb cell,509,15132,3.36
13d882fbeae970f8fb08a6f0b76bf127,CL:0000057,Kidney.kidney interstitial fibroblast,500,15132,3.3
13d882fbeae970f8fb08a6f0b76bf127,CL:4030013,Kidney.kidney loop of Henle long descending thin limb outer medulla epithelial cell,484,15132,3.2
13d882fbeae970f8fb08a6f0b76bf127,CL:4030016,Kidney.epithelial cell of early distal convoluted tubule,432,15132,2.85
13d882fbeae970f8fb08a6f0b76bf127,CL:1000717,Kidney.kidney outer medulla collecting duct intercalated cell,284,15132,1.88
13d882fbeae970f8fb08a6f0b76bf127,CL:1001131,Kidney.vasa recta ascending limb cell,258,15132,1.7
13d882fbeae970f8fb08a6f0b76bf127,CL:4030014,Kidney.kidney loop of Henle long descending thin limb inner medulla epithelial cell,183,15132,1.21
13d882fbeae970f8fb08a6f0b76bf127,CL:1000718,Kidney.kidney inner medulla collecting duct principal cell,163,15132,1.08
13d882fbeae970f8fb08a6f0b76bf127,CL:1001318,Kidney.renal interstitial pericyte,161,15132,1.06
13d882fbeae970f8fb08a6f0b76bf127,CL:0002201,Kidney.renal beta-intercalated cell,79,15132,0.52
13d882fbeae970f8fb08a6f0b76bf127,CL:1001033,Kidney.peritubular capillary endothelial cell,65,15132,0.43
13d882fbeae970f8fb08a6f0b76bf127,CL:0011031,Kidney.monocyte-derived dendritic cell,54,15132,0.36
13d882fbeae970f8fb08a6f0b76bf127,CL:1000716,Kidney.kidney outer medulla collecting duct principal cell,31,15132,0.2
13d882fbeae970f8fb08a6f0b76bf127,CL:0000653,Kidney.podocyte,28,15132,0.19
13d882fbeae970f8fb08a6f0b76bf127,CL:1000850,Kidney.macula densa epithelial cell,23,15132,0.15
13d882fbeae970f8fb08a6f0b76bf127,CL:1000715,Kidney.kidney cortex collecting duct intercalated cell,22,15132,0.15
13d882fbeae970f8fb08a6f0b76bf127,CL:1000452,Kidney.parietal epithelial cell,21,15132,0.14
13d882fbeae970f8fb08a6f0b76bf127,CL:4030018,Kidney.kidney connecting tubule principal cell,20,15132,0.13
13d882fbeae970f8fb08a6f0b76bf127,CL:0000650,Kidney.mesangial cell,17,15132,0.11
13d882fbeae970f8fb08a6f0b76bf127,CL:1000698,Kidney.kidney resident macrophage,17,15132,0.11
13d882fbeae970f8fb08a6f0b76bf127,CL:1001005,Kidney.glomerular capillary endothelial cell,14,15132,0.09
13d882fbeae970f8fb08a6f0b76bf127,CL:1000412,Kidney.endothelial cell of arteriole,8,15132,0.05
13d882fbeae970f8fb08a6f0b76bf127,CL:0000084,Kidney.T cell,6,15132,0.04
13d882fbeae970f8fb08a6f0b76bf127,CL:1000597,Kidney.papillary tips cell,3,15132,0.02
13d882fbeae970f8fb08a6f0b76bf127,CL:4030011,Kidney.epithelial cell of proximal tubule segment 3,1,15132,0.01
13d882fbeae970f8fb08a6f0b76bf127,CL:0000786,Kidney.plasma cell,1,15132,0.01
2c84a86ab51ec3a1168d8ba573d32c0a,CL:4030012,Kidney.kidney loop of Henle short descending thin limb epithelial cell,4361,13878,31.42
2c84a86ab51ec3a1168d8ba573d32c0a,CL:1000714,Kidney.kidney cortex collecting duct principal cell,2773,13878,19.98
2c84a86ab51ec3a1168d8ba573d32c0a,CL:4030022,Kidney.renal medullary fibroblast,1834,13878,13.22
2c84a86ab51ec3a1168d8ba573d32c0a,CL:1001107,Kidney.kidney loop of Henle thin ascending limb epithelial cell,1124,13878,8.1
2c84a86ab51ec3a1168d8ba573d32c0a,CL:4030014,Kidney.kidney loop of Henle long descending thin limb inner medulla epithelial cell,899,13878,6.48
2c84a86ab51ec3a1168d8ba573d32c0a,CL:1000768,Kidney.kidney connecting tubule epithelial cell,724,13878,5.22
2c84a86ab51ec3a1168d8ba573d32c0a,CL:1000718,Kidney.kidney inner medulla collecting duct principal cell,564,13878,4.06
2c84a86ab51ec3a1168d8ba573d32c0a,CL:1001131,Kidney.vasa recta ascending limb cell,382,13878,2.75
2c84a86ab51ec3a1168d8ba573d32c0a,CL:1001285,Kidney.vasa recta descending limb cell,190,13878,1.37
2c84a86ab51ec3a1168d8ba573d32c0a,CL:0000057,Kidney.kidney interstitial fibroblast,141,13878,1.02
2c84a86ab51ec3a1168d8ba573d32c0a,CL:1001108,Kidney.kidney loop of Henle medullary thick ascending limb epithelial cell,102,13878,0.73
2c84a86ab51ec3a1168d8ba573d32c0a,CL:4030013,Kidney.kidney loop of Henle long descending thin limb outer medulla epithelial cell,101,13878,0.73
2c84a86ab51ec3a1168d8ba573d32c0a,CL:1000597,Kidney.papillary tips cell,88,13878,0.63
2c84a86ab51ec3a1168d8ba573d32c0a,CL:4030018,Kidney.kidney connecting tubule principal cell,81,13878,0.58
2c84a86ab51ec3a1168d8ba573d32c0a,CL:1000452,Kidney.parietal epithelial cell,64,13878,0.46
2c84a86ab51ec3a1168d8ba573d32c0a,CL:1000412,Kidney.endothelial cell of arteriole,62,13878,0.45
2c84a86ab51ec3a1168d8ba573d32c0a,CL:4030016,Kidney.epithelial cell of early distal convoluted tubule,54,13878,0.39
2c84a86ab51ec3a1168d8ba573d32c0a,CL:0002201,Kidney.renal beta-intercalated cell,54,13878,0.39
2c84a86ab51ec3a1168d8ba573d32c0a,CL:0000084,Kidney.T cell,38,13878,0.27
2c84a86ab51ec3a1168d8ba573d32c0a,CL:1001109,Kidney.kidney loop of Henle cortical thick ascending limb epithelial cell,37,13878,0.27
2c84a86ab51ec3a1168d8ba573d32c0a,CL:1001318,Kidney.renal interstitial pericyte,36,13878,0.26
2c84a86ab51ec3a1168d8ba573d32c0a,CL:1001033,Kidney.peritubular capillary endothelial cell,27,13878,0.19
2c84a86ab51ec3a1168d8ba573d32c0a,CL:0000653,Kidney.podocyte,23,13878,0.17
2c84a86ab51ec3a1168d8ba573d32c0a,CL:1000717,Kidney.kidney outer medulla collecting duct intercalated cell,22,13878,0.16
2c84a86ab51ec3a1168d8ba573d32c0a,CL:1001005,Kidney.glomerular capillary endothelial cell,21,13878,0.15
2c84a86ab51ec3a1168d8ba573d32c0a,CL:0011031,Kidney.monocyte-derived dendritic cell,20,13878,0.14
2c84a86ab51ec3a1168d8ba573d32c0a,CL:1000715,Kidney.kidney cortex collecting duct intercalated cell,13,13878,0.09
2c84a86ab51ec3a1168d8ba573d32c0a,CL:1000716,Kidney.kidney outer medulla collecting duct principal cell,13,13878,0.09
2c84a86ab51ec3a1168d8ba573d32c0a,CL:0000775,Kidney.neutrophil,12,13878,0.09
2c84a86ab51ec3a1168d8ba573d32c0a,CL:1000850,Kidney.macula densa epithelial cell,7,13878,0.05
2c84a86ab51ec3a1168d8ba573d32c0a,CL:0000650,Kidney.mesangial cell,5,13878,0.04
2c84a86ab51ec3a1168d8ba573d32c0a,CL:0000990,Kidney.conventional dendritic cell,3,13878,0.02
2c84a86ab51ec3a1168d8ba573d32c0a,CL:0002138,Kidney.endothelial cell of lymphatic vessel,1,13878,0.01
2c84a86ab51ec3a1168d8ba573d32c0a,CL:4030011,Kidney.epithelial cell of proximal tubule segment 3,1,13878,0.01
2c84a86ab51ec3a1168d8ba573d32c0a,CL:1000698,Kidney.kidney resident macrophage,1,13878,0.01
74e09cbb91aba06b48429651cb388940,CL:1001109,Kidney.kidney loop of Henle cortical thick ascending limb epithelial cell,5687,13024,43.67
74e09cbb91aba06b48429651cb388940,CL:1001108,Kidney.kidney loop of Henle medullary thick ascending limb epithelial cell,3632,13024,27.89
74e09cbb91aba06b48429651cb388940,CL:4030012,Kidney.kidney loop of Henle short descending thin limb epithelial cell,724,13024,5.56
74e09cbb91aba06b48429651cb388940,CL:1000714,Kidney.kidney cortex collecting duct principal cell,663,13024,5.09
74e09cbb91aba06b48429651cb388940,CL:1001285,Kidney.vasa recta descending limb cell,322,13024,2.47
74e09cbb91aba06b48429651cb388940,CL:4030022,Kidney.renal medullary fibroblast,293,13024,2.25
74e09cbb91aba06b48429651cb388940,CL:4030016,Kidney.epithelial cell of early distal convoluted tubule,221,13024,1.7
74e09cbb91aba06b48429651cb388940,CL:1000717,Kidney.kidney outer medulla collecting duct intercalated cell,209,13024,1.6
74e09cbb91aba06b48429651cb388940,CL:1000768,Kidney.kidney connecting tubule epithelial cell,206,13024,1.58
74e09cbb91aba06b48429651cb388940,CL:0000057,Kidney.kidney interstitial fibroblast,203,13024,1.56
74e09cbb91aba06b48429651cb388940,CL:1001107,Kidney.kidney loop of Henle thin ascending limb epithelial cell,174,13024,1.34
74e09cbb91aba06b48429651cb388940,CL:1001131,Kidney.vasa recta ascending limb cell,119,13024,0.91
74e09cbb91aba06b48429651cb388940,CL:1000718,Kidney.kidney inner medulla collecting duct principal cell,108,13024,0.83
74e09cbb91aba06b48429651cb388940,CL:1001318,Kidney.renal interstitial pericyte,78,13024,0.6
74e09cbb91aba06b48429651cb388940,CL:0011031,Kidney.monocyte-derived dendritic cell,47,13024,0.36
74e09cbb91aba06b48429651cb388940,CL:1001033,Kidney.peritubular capillary endothelial cell,44,13024,0.34
74e09cbb91aba06b48429651cb388940,CL:1000716,Kidney.kidney outer medulla collecting duct principal cell,40,13024,0.31
74e09cbb91aba06b48429651cb388940,CL:4030014,Kidney.kidney loop of Henle long descending thin limb inner medulla epithelial cell,39,13024,0.3
74e09cbb91aba06b48429651cb388940,CL:4030013,Kidney.kidney loop of Henle long descending thin limb outer medulla epithelial cell,38,13024,0.29
74e09cbb91aba06b48429651cb388940,CL:0002201,Kidney.renal beta-intercalated cell,32,13024,0.25
74e09cbb91aba06b48429651cb388940,CL:1000850,Kidney.macula densa epithelial cell,28,13024,0.21
74e09cbb91aba06b48429651cb388940,CL:4030018,Kidney.kidney connecting tubule principal cell,27,13024,0.21
74e09cbb91aba06b48429651cb388940,CL:0000084,Kidney.T cell,26,13024,0.2
74e09cbb91aba06b48429651cb388940,CL:1000412,Kidney.endothelial cell of arteriole,19,13024,0.15
74e09cbb91aba06b48429651cb388940,CL:1001005,Kidney.glomerular capillary endothelial cell,18,13024,0.14
74e09cbb91aba06b48429651cb388940,CL:1000715,Kidney.kidney cortex collecting duct intercalated cell,9,13024,0.07
74e09cbb91aba06b48429651cb388940,CL:1000452,Kidney.parietal epithelial cell,6,13024,0.05
74e09cbb91aba06b48429651cb388940,CL:0000650,Kidney.mesangial cell,4,13024,0.03
74e09cbb91aba06b48429651cb388940,CL:1000698,Kidney.kidney resident macrophage,3,13024,0.02
74e09cbb91aba06b48429651cb388940,CL:0000653,Kidney.podocyte,2,13024,0.02
74e09cbb91aba06b48429651cb388940,CL:0002138,Kidney.endothelial cell of lymphatic vessel,1,13024,0.01
74e09cbb91aba06b48429651cb388940,CL:4030011,Kidney.epithelial cell of proximal tubule segment 3,1,13024,0.01
74e09cbb91aba06b48429651cb388940,CL:1000597,Kidney.papillary tips cell,1,13024,0.01
e901621d0400c18d3d69decd46a82c84,CL:1001109,Kidney.kidney loop of Henle cortical thick ascending limb epithelial cell,8622,19462,44.3
e901621d0400c18d3d69decd46a82c84,CL:4030011,Kidney.epithelial cell of proximal tubule segment 3,2202,19462,11.31
e901621d0400c18d3d69decd46a82c84,CL:4030009,Kidney.epithelial cell of proximal tubule segment 1,1652,19462,8.49
e901621d0400c18d3d69decd46a82c84,CL:4030016,Kidney.epithelial cell of early distal convoluted tubule,1540,19462,7.91
e901621d0400c18d3d69decd46a82c84,CL:0000057,Kidney.kidney interstitial fibroblast,1032,19462,5.3
e901621d0400c18d3d69decd46a82c84,CL:1000768,Kidney.kidney connecting tubule epithelial cell,721,19462,3.7
e901621d0400c18d3d69decd46a82c84,CL:1000718,Kidney.kidney inner medulla collecting duct principal cell,721,19462,3.7
e901621d0400c18d3d69decd46a82c84,CL:4030012,Kidney.kidney loop of Henle short descending thin limb epithelial cell,382,19462,1.96
e901621d0400c18d3d69decd46a82c84,CL:1000714,Kidney.kidney cortex collecting duct principal cell,381,19462,1.96
e901621d0400c18d3d69decd46a82c84,CL:0000653,Kidney.podocyte,374,19462,1.92
e901621d0400c18d3d69decd46a82c84,CL:1001033,Kidney.peritubular capillary endothelial cell,221,19462,1.14
e901621d0400c18d3d69decd46a82c84,CL:1001108,Kidney.kidney loop of Henle medullary thick ascending limb epithelial cell,189,19462,0.97
e901621d0400c18d3d69decd46a82c84,CL:1001107,Kidney.kidney loop of Henle thin ascending limb epithelial cell,168,19462,0.86
e901621d0400c18d3d69decd46a82c84,CL:4030013,Kidney.kidney loop of Henle long descending thin limb outer medulla epithelial cell,157,19462,0.81
e901621d0400c18d3d69decd46a82c84,CL:1001005,Kidney.glomerular capillary endothelial cell,139,19462,0.71
e901621d0400c18d3d69decd46a82c84,CL:1001318,Kidney.renal interstitial pericyte,114,19462,0.59
e901621d0400c18d3d69decd46a82c84,CL:4030017,Kidney.epithelial cell of late distal convoluted tubule,108,19462,0.55
e901621d0400c18d3d69decd46a82c84,CL:1001131,Kidney.vasa recta ascending limb cell,107,19462,0.55
e901621d0400c18d3d69decd46a82c84,CL:1000717,Kidney.kidney outer medulla collecting duct intercalated cell,87,19462,0.45
e901621d0400c18d3d69decd46a82c84,CL:1000850,Kidney.macula densa epithelial cell,78,19462,0.4
e901621d0400c18d3d69decd46a82c84,CL:1000715,Kidney.kidney cortex collecting duct intercalated cell,73,19462,0.38
e901621d0400c18d3d69decd46a82c84,CL:4030018,Kidney.kidney connecting tubule principal cell,66,19462,0.34
e901621d0400c18d3d69decd46a82c84,CL:0002201,Kidney.renal beta-intercalated cell,65,19462,0.33
e901621d0400c18d3d69decd46a82c84,CL:1000698,Kidney.kidney resident macrophage,49,19462,0.25
