id_namespace	local_id	project_id_namespace	project_local_id	persistent_id	creation_time	size_in_bytes	uncompressed_size_in_bytes	sha256	md5	filename	file_format	compression_format	data_type	assay_type	analysis_type	mime_type	bundle_collection_id_namespace	bundle_collection_local_id	dbgap_study_id
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90227016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	171c6a8a-c233-5009-a103-d3d79c3fa752		453607094		77358663015e238553626fff2c679bcb0fb5ec9c8f4ae1aa432f3ccdc82d854b		90227016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90227016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	9ea5eac5-fb57-5e21-829b-6b320a60b478		1921186891		f00c5a2ab8ce9a2d6e78bfd523f7b6783c79b125c4faf3a501731b90b2268db7		90227016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90227016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	2ccb059c-7a97-5578-ab63-8c6678b64606		2000478457		b68a22b4f92a96a62b1ab7b60b6856ba40acf03c9dacb1644910d0cd075c24a4		90227016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90229016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	7304537a-c0a3-5b1e-a6e8-9f1213db9142		407147703		d355a172ed8cc29a3a6ffacde446d9db161caed69f636f8c5ce79b6ac4d99478		90229016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90229016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	41565fd8-dd82-50eb-9e59-3461e0dc792a		1762288621		a22d5b6a1ac74c8c1bba103cc016851620ee207da7147cb50d0484e1f9249ac0		90229016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90229016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	bc90f0a8-c5bf-5c03-86fe-5ff8207c3c4b		1845169929		081498377aaa657b417da7be0c35861ddc8040d0b52ac1e7c1d0f3a23360918a		90229016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90232016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	0e6e2cdf-c098-5eff-8930-c864ed2a5f57		327989125		e182e5f0923612e2ed623cb8fb899cc4f748d8364e2c378a8311be50b4f985f7		90232016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90232016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	d83800eb-28bc-5924-bfd5-27531b65622b		1421102898		7ccd8da1c2ebf5db6c028f6f70865712651f7c1e5de810d274cdb5187aa1cd61		90232016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90232016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	4ed54770-6310-5492-ab96-c4795199d6aa		1489501373		6765b58045d1b57c07583af426b6c9545c6e4d1aeed729f5859471b42f4a87f0		90232016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90237016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	0e4b8e5b-a81b-5d18-9a05-183fbb9fe6b2		399807442		7322517d7a3caa99cc06d5c30b6d4d2625d2c02600e5d7cb983736ccc057d244		90237016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90237016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	a9587890-31ef-565d-819b-b5499eb56e45		1710306681		3b0b15c07c1c4c93f916cd31894f827be94cca08c0c8790c8d9c0b5dcad8dab3		90237016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90237016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	0486235f-42e8-50a3-906a-b3f14677ea8b		1791155144		4cd4620c16e7ffca6aac98c6bf632a9064a8d9ba5975a40aae51096c8413e987		90237016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90239016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	a2573f0c-ba1e-556b-bdd3-4298c1ffdd3e		416425174		52c948d13452defa2d2471e4bedd03735af68730fb6982df64fe805d09e79f63		90239016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90239016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	694520e3-8c5f-5dac-91fc-9ccc4d7faa9a		1793715169		ac091d90d13e995186481d9a836c00ca3c9d5b9af540f78d507cecd2a10250f1		90239016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90239016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	f204e349-0807-5341-be9f-4894df0d8077		1872682788		cb53ec6f20e989eace3dc36302f55726bebbba5c3ef70ba217d6da355c20533c		90239016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90245016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	19953f9c-117e-5743-8c20-903a4a0d2c10		309955740		082f646f2675d468c7978eeea3aebc45a8ed8bfb816a20c52c761b9d1531a911		90245016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90245016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	d673c7e8-8316-5a49-94da-0681374d799e		1348910044		8d3ebb17dbd86000355774919076bc7e2a1c13b277feab8fc4e5ebcd0b6858d0		90245016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90245016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	2a1c7479-9f9b-51e6-8fd5-0c52a0485c6d		1421656703		de0812803d02836611c972f018496fa0a106cec87d16a16498f9c613063c5f53		90245016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90248016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	dabcc0bf-1056-5a16-b660-ece28dff6519		356457961		159971197185471cd4e2691008ec16cec54ab773551fe8d51fcc3a90d66bb80c		90248016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90248016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	3cbcbbc6-23dd-5a0f-9a5e-344b1b9f788c		1523947935		add2d83b776e511fe7148226dcb89438ed04fadfe5a6e43f0ef9602d787ee4ce		90248016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90248016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	b35490ca-5a88-5429-b39e-e2686625907d		1602603419		69221c927013f13106b9dad7f113b2b4533dc4a8415b0df1dbf6793635342bad		90248016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90251016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	f9b71534-6c5e-544c-825c-c085ea15f2eb		383609172		d74b652f6a049d7f8a4d6144e5723a2fc87786d748e003e3ad6b0bf29275684a		90251016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90251016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	54a10091-cfa6-5dff-ba1e-42e2250b8682		1624344342		296bc3bfa9d1203407597f4cf1b63dd4d8792d405a3c916d653f3e757942aff6		90251016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90251016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	dfe7fd4c-5a38-5add-883d-e0bbfb9d28e2		1705605377		05512070a2d76be7979e8d02a24f18dbeafe9e8e5dfc3063bf0299772b6b6a63		90251016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90252016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	070f1f8e-a6eb-5d4b-9202-68210d4c20d6		387652322		2fc47b75438de3921908768ca878f3749d720aa97b048c0af00c94b45b3afcf1		90252016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90252016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	4bbd9e7b-700c-5f3d-8169-44eefc88a22b		1636908703		90c63a6e49a4f8b81033aacf3db92f513cddf560330399ee295df8e02573a4b2		90252016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90252016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	f28397a5-3d20-59db-bbe3-4ea876d21795		1709421363		5f9b44437bab5242dbee1e364dee6bb9307904f30a9507e0234ef556b2ae622d		90252016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90254016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	6b07f8c7-6baf-527b-bd74-6a8af4e88fee		374357901		79243a1e935e59c9c90d2cf618fe300e3408093c0c348734e18e3606e153e976		90254016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90254016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	bddc7d12-31dd-57d9-bc6a-ddd24dbf1797		1600799340		050b5e16d95943ad7dfd266299ec05fa736db9557e1ddaa4e1b3b28add5a296e		90254016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90254016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	1699ee6e-471d-5a0b-b95f-28c2e7302f75		1672690912		542183c89693fb5391ba24ccd37acd66841311f61471e2bcffb3fb797a89bb34		90254016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90258016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	546a2ed1-2ad6-52f2-a1f0-a1567be059ab		446456564		5a1a75774bb49016017a7ea9dedc2428f108c7059b5a3aa7ff25c0517840f49d		90258016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90258016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	14f32b08-40fd-5528-8900-ba16284dec73		1918662957		ae482793e438a2f40951c034ed89e089af87986fce9030b799b845fe38412e42		90258016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90258016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	4ecc8f15-18e2-5072-ab49-82228b10259c		2012113304		314a523eec91f3560fe067161be10f0fc302878d94d768dbb20dd0ee4f7ba9c0		90258016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90259016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	8dbf5b91-b1a5-527f-ae1d-6f8357709b1f		401847593		2c1af964db8c1ae3a2b86a74837365c5be3b98f3c4a8874927cc9f6fed2d8c16		90259016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90259016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	3d0e1b96-17d7-52f2-9964-f43a8ffd6d6b		1735817928		0000a743df0f78faa5b201e0aef4a1af838920964701b103b9ce9fccb7d237c7		90259016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90259016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	923b2845-ab69-55b6-a355-aeb02efb9c5e		1826174425		63ece699194b897e4e90b1f9f819cce4ed5fdc80cae0fd461ba0107dea580b4a		90259016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90265016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	cad78bf9-e5e7-56c4-962a-464cb506df21		579696786		39efc82b7b124a688bc186faab07451ada547ba4cac87497f4e3e711736b5361		90265016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90265016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	5d6c1e92-380a-5681-87f5-8a766708b9fe		2514991476		63de8842a9b3380ee8ea7bf9b6caad39b806dee813ed33e45d0a44ac1f18dbed		90265016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90265016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	bf416b60-88c8-59ae-8433-779fcd233bd7		2640236010		75eeeb64b598170f64842cd33937b6d53aed7624be5af3a1e264f0710fb3da1a		90265016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90266016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	0ef9cab7-56d2-5c71-a142-a2d1fa310d24		369092598		a78912414b2230c340a7740a6ca5f8b5e01b9d5d9e44f6dd37ea2c04846fd095		90266016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90266016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	68b014c3-891a-5206-ba32-4f45e4790a8c		1563799831		8ca33d2d240e18dc4bf07eabd44c1fa2c0813593dc91a34b08d473dda1a0735c		90266016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90266016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	952fa5e3-0fce-5ff0-bef1-92948088fa3b		1643659836		dbfcf6349d94e14821a2bf7e4db758e2f3b86439132d51623b52accc5507a7e7		90266016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90267016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	d6f40a00-d11c-555c-b01b-65fa72f25dea		298115232		943b5bd19d3dff4a5c531706561d084d1beb12136909937074e32b2953ed81ee		90267016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90267016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	18ffbe28-0b8d-5d8a-9359-61b473d03b31		1285389492		bdc676ee799dd7143da350fdd29fb266eb3d1ded3e034c931411fd315b4b6be1		90267016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90267016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	07ff4c8b-2656-5cf9-903f-6eb23c6f0946		1345969899		1f3bd623a5adf1aea9f1ebe507cc0ce5820707ccb6b0b4f72c155489a2c7fe88		90267016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90280016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	6bc5478c-2bc6-5839-b756-5ed6ebedb55c		359034290		2fd783189473045f51a6c4984d357d4c0d9d0b4d86335ee629ad2233cc832ee7		90280016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90280016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	4aec31a9-5e5c-5824-a401-077f2eddda9d		1531259229		58cad95f7e347282bf8dcde29344e2f9855d886bcb6d5302d1329f53f6d5518a		90280016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90280016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	bd516c5f-271a-59ee-bd09-c9066188b199		1609418510		f37d0d4510ab35b7e46261411f79263fb794b6927146b51d33187fa550a297a3		90280016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90281016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	57fa8185-1a67-511c-ab01-1490428f36ec		536650027		27baccfd0fac1262ade8f819a6fbe3fe3774a7946956821b31906bab3adfa0f9		90281016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90281016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	d9a5abf9-0770-568d-9ef8-c6bf338367b6		2330058757		2ce75896725e4fdaf97e6ef091cd524b13024ce123a1b85db7dbe09a1a9cf4bb		90281016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90281016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	3b4f25fb-4859-5d90-bbec-449b1e79ab95		2453751839		dede66b1c1662548ec316aaa98d6e78703abb3300197a10a572dbc0c252d96bc		90281016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90283016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	5f66c642-fae1-5d38-9684-9aea8cb788f5		310044883		5bc53dfcc8479a7849155bcb470c566e656a6b956b95d69d5a56fa02669d5936		90283016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90283016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	02035291-6869-51f3-8964-4cf6cdb8c984		1351751936		abc03a191cec5bcb743d5ef09f9f71e94c3af1038695672a9f0cabcf43b1acce		90283016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90283016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	1c316ab3-524c-516b-b760-3fd3a7ceccc5		1418506948		2eb800d9f81965fe2e0c15c33ca7c41dc46d55b8c94bf72891cc5c82ee893ed0		90283016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90289016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	018f963e-bf74-5bce-9541-42f5dfe33be6		398327935		f346a1a80af6bcccb1d9ccc7bb42723fdf17ef5f15d32510187481ae2d8035be		90289016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90289016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	f8b6e582-5998-5197-ac0f-fdf703a2c8ca		1703068526		53c16384948c23cc69743920da9b03a19f41654412f66fb76161960c1c8ff451		90289016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90289016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	56f17723-9b58-5544-b89e-42e607d6192b		1789839194		bc9adf0320b88e9be54a79c12d6a4dd2b7ecc779a2b13229bf4de69fd43dcaa3		90289016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90292016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	5b6c1dad-21f0-5eb4-87ac-46d6f7aea847		402127321		41129e6e7d85543a661f3f9402d57e81951598863d0c8fb05d4945e719f0a364		90292016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90292016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	1f1d8081-4aeb-5363-a79a-d2c19ef0e600		1753803151		4f12593489a0dca558fdc68c1af88e6e38491ffcfddef321ce9b21363b3ac5e9		90292016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90292016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	f0f3d5fc-a659-5218-ac2b-a71d520a6f3c		1838351066		d0c0921a5eb2c8a81430d316539afe13e55251f468d9d2ba9ac93ae4f23a223f		90292016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90406016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	69d39a62-3b0d-5449-b2bb-c8428056beae		329093431		e8cfc29d6699b207f8b0030403016e10d4c03010b902bcd07f1433b5dacca53f		90406016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90406016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	a6220372-1d2f-5b65-b9f4-12de83cf444b		1389587237		a8fd3084d329559842c2f17a1bef3dd51869379c072626081389a089283ad3ce		90406016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90406016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	24c31938-84b4-5e84-9b36-f638f7061fa6		1455854477		16e8e66da2c5a6a4bc57f5f975babf6fb3de29af723807c445daf144451eac79		90406016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90410016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	205a76eb-fb62-51ae-865f-1a103915d576		509261681		2b61bfd08020f6094816ddcefdfe5c73b15fa91532e90913ae0d0023c0e86e87		90410016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90410016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	d137c781-4b88-5f77-854b-4cd67d2797df		2199218105		2021f8b39236d6adad9b9214a496033c39a43d18823d24754167c96a7d116e43		90410016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90410016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	8d2902a0-3c5b-5ed6-a930-a6340fe6cd87		2297550521		a9e3c3aa3a4b71411b6fd25fa09589b83f0d25751d0a6b4540b5940449d21fd4		90410016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90412016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	d7ebf873-d0c3-5d50-8ad0-1130961e4b9e		362804468		5c250723296b34b36c612eb526ce33916499c82f20656081075c0743831df8cc		90412016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90412016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	a666477f-ef25-5754-b0e3-cf8615eda2e4		1559187154		77ed62b4adf686859773fcf79096d196b6a5370f558a65b5ab288839a743419a		90412016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90412016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	9eb79af9-41c6-539c-8cf9-6189e54c5293		1633006389		a0624b44aff121c426d8590e811cb935b3ecef9e19f6a412551c4c56c62d289b		90412016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90416016903_I1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	114489b4-be73-5d9c-97eb-dc0e3e6fce2c		462834751		ca3c8ce6004f5f76e757a39e1096edfb4f16404ec154b90054ecf8ca2e1dace1		90416016903_I1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90416016903_R1.fastq.gz	tag:motrpac-data.org,2023:	motrpac	70d090a1-93eb-58ff-acce-a972c05304d8		1960244443		2564181cb9a3ea6f3e4ec62f13cc9b9b7b7fe2caf7a758ddf2b7cd9076932511		90416016903_R1.fastq.gz				OBI:0001862		application/octet-stream			
tag:motrpac-data.org,2023:	pass1b-06/epigenomics/t69-brown-adipose/rrbs/fastq/90416016903_R2.fastq.gz	tag:motrpac-data.org,2023:	motrpac	135d752a-73eb-5ac2-adba-3fecbcd96541		2055791568		e6cb09ea795553ccd14d501d6f003f4d853ec295fb1b41574dc80cc69f89c3cc		90416016903_R2.fastq.gz				OBI:0001862		application/octet-stream			
