file_id_namespace	file_local_id	collection_id_namespace	collection_local_id
https://data.4dnucleome.org	f2ff216e-c314-4878-9d67-7c17e6ce4fc4	https://data.4dnucleome.org	9806f79c-6b45-4c21-a87d-52704e1bf128
https://data.4dnucleome.org	4b69465f-a07e-4181-97cd-0bea26567aeb	https://data.4dnucleome.org	c09275ac-369e-46ac-9a5c-ecffa8a6282c
https://data.4dnucleome.org	b8fd4f6d-0a3b-4b95-bff3-dd61fc17715b	https://data.4dnucleome.org	c09275ac-369e-46ac-9a5c-ecffa8a6282c
https://data.4dnucleome.org	5e1d97d2-d879-41d6-8423-31eb6f52e043	https://data.4dnucleome.org	c09275ac-369e-46ac-9a5c-ecffa8a6282c
https://data.4dnucleome.org	83864375-29b7-492e-9cb5-c12fded85fbf	https://data.4dnucleome.org	c09275ac-369e-46ac-9a5c-ecffa8a6282c
https://data.4dnucleome.org	82a91e44-12c6-435d-9aa3-31d89e8b26db	https://data.4dnucleome.org	c09275ac-369e-46ac-9a5c-ecffa8a6282c
https://data.4dnucleome.org	59817ac6-fdcc-4c88-8183-90850b921770	https://data.4dnucleome.org	3ae2a7cf-4150-446e-87b8-4d629e769aa8
https://data.4dnucleome.org	03d993e9-303c-489d-b438-93c19c898161	https://data.4dnucleome.org	3ae2a7cf-4150-446e-87b8-4d629e769aa8
https://data.4dnucleome.org	f8301cac-5351-4707-b10c-aefcfb07f6a9	https://data.4dnucleome.org	3ae2a7cf-4150-446e-87b8-4d629e769aa8
https://data.4dnucleome.org	37a28cde-d32c-4e47-976b-2aa58f8123b4	https://data.4dnucleome.org	3ae2a7cf-4150-446e-87b8-4d629e769aa8
https://data.4dnucleome.org	ab923783-663b-4d45-a676-ff7ba60679f5	https://data.4dnucleome.org	3ae2a7cf-4150-446e-87b8-4d629e769aa8
https://data.4dnucleome.org	30791757-24b1-4047-abb5-1d0886a10dad	https://data.4dnucleome.org	efe0bdaa-7aa6-4ad0-b8de-e8a448ba6710
https://data.4dnucleome.org	bd8b80cf-e47f-4406-b174-0fa0b4d3b263	https://data.4dnucleome.org	efe0bdaa-7aa6-4ad0-b8de-e8a448ba6710
https://data.4dnucleome.org	b78b0289-09cf-44ac-9655-ad1e0ecf0720	https://data.4dnucleome.org	efe0bdaa-7aa6-4ad0-b8de-e8a448ba6710
https://data.4dnucleome.org	3d455e04-20eb-40d6-a6de-da082d30c3ab	https://data.4dnucleome.org	684b9b7d-14dd-4815-9b31-6893cf2da9b7
https://data.4dnucleome.org	2ead456d-9451-407c-81dc-6c5f32abcffe	https://data.4dnucleome.org	684b9b7d-14dd-4815-9b31-6893cf2da9b7
https://data.4dnucleome.org	244f963d-a06b-4b2d-83ee-56f47edbb7c5	https://data.4dnucleome.org	684b9b7d-14dd-4815-9b31-6893cf2da9b7
https://data.4dnucleome.org	7fd1b76e-3610-4f25-8995-d8063f8d6cad	https://data.4dnucleome.org	9947b4fa-ac3c-442d-b3b2-3eaa5bd134b4
https://data.4dnucleome.org	3b399fbc-510c-4a92-9b06-b02d163344c7	https://data.4dnucleome.org	9947b4fa-ac3c-442d-b3b2-3eaa5bd134b4
https://data.4dnucleome.org	41261340-3b1c-4c39-9a67-0b0513ad445e	https://data.4dnucleome.org	9947b4fa-ac3c-442d-b3b2-3eaa5bd134b4
https://data.4dnucleome.org	48ccd51e-5889-4c7a-9b0d-f505bdde5238	https://data.4dnucleome.org	d5be5e0a-6ad3-46a0-aa55-82c1a04e610d
https://data.4dnucleome.org	2e396668-9bf0-48e7-9135-0e2df9eb5cd7	https://data.4dnucleome.org	d5be5e0a-6ad3-46a0-aa55-82c1a04e610d
https://data.4dnucleome.org	4ea66d1f-7796-466a-8e35-f5607af84597	https://data.4dnucleome.org	d5be5e0a-6ad3-46a0-aa55-82c1a04e610d
https://data.4dnucleome.org	7a8949c0-2fc4-4677-8aa6-ae16dcccf00e	https://data.4dnucleome.org	f769353e-2d25-4195-a767-c7c43497ad65
